v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,hhsize,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,agesq,Target,ean8,ean13,boolean_null,low_variance,number_in_words,dayofweek,year,currency_amount,currency_currency,markdown_text_amount,markdown_text_currency
,0,4,0,1,1,1,1,0,2,2,0,2,2,0,4,4,4,4,14,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,4,no,11,no,0,0,0,0,0,0,0,1,0,3,1.3333334,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,29,196,841,16,121,0,1.7777778999999998,0.0,126.5625,841,4,65083727,943410536229,,21,9.0,Monday,2014,50.0,,1.0,kn
,0,4,0,1,1,1,1,0,2,2,0,2,2,0,4,4,4,4,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,no,11,no,0,0,0,0,1,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,47,121,2209,16,121,0,1.7777778999999998,0.0,126.5625,2209,4,84560117,923575449961,True,21,1.0,Monday,1973,151200.0,ØªÙˆÙ…Ø§Ù†,1.0,
,0,4,0,1,1,1,1,0,2,2,0,2,2,0,4,4,4,4,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,4,no,11,no,0,0,0,1,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,25,81,625,16,121,0,1.7777778999999998,0.0,126.5625,625,4,68620363,895399494,,21,5.0,Friday,2010,15130.0,Ð ,322.0,Br
,0,6,0,1,1,0,,0,3,3,1,2,3,1,5,6,6,6,9,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,6,.5,6,no,0,0,0,1,0,0,0,0,0,4,1.5,1,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,1,26,81,676,36,36,4,2.25,0.25,90.25,676,4,79667272,430278310011,,21,105.0,Friday,1995,1235.99,â‚¬,7.0,Le
,0,6,0,1,1,0,,0,3,3,1,2,3,1,5,6,6,6,6,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,6,.5,6,no,0,0,1,0,0,0,0,0,0,4,1.5,1,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,1,24,36,576,36,36,4,2.25,0.25,90.25,576,4,3708187,6992145743635,False,21,105.0,Saturday,2010,15130.0,Ð ,7.0,Le
,0,6,0,1,1,0,,0,3,3,1,2,3,1,5,6,6,6,11,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,6,.5,6,no,0,0,0,0,1,0,0,0,0,4,1.5,1,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,1,19,121,361,36,36,4,2.25,0.25,90.25,361,4,20968588,6411266596376,True,22,20.1,Thursday,1989,1235.99,â‚¬,377.0,kn
,0,6,0,1,1,0,,0,3,3,1,2,3,1,5,6,6,6,5,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,6,.5,6,no,0,1,0,0,0,0,0,0,0,4,1.5,1,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,1,11,25,121,36,36,4,2.25,0.25,90.25,121,4,32727616,5955451809571,False,22,9.0,Saturday,2013,119.0,$,6.0,
,0,6,0,1,1,0,,0,3,3,1,2,3,1,5,6,6,6,6,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,6,.5,6,no,0,0,1,0,0,0,0,0,0,4,1.5,1,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,1,42,36,1764,36,36,4,2.25,0.25,90.25,1764,4,11237969,9633518258130,,21,105.0,Friday,1981,1550000.0,Rp,273.0,Sk
,0,6,0,1,1,0,,0,3,3,1,2,3,1,5,6,6,6,6,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,0,6,.5,6,no,0,0,1,0,0,0,0,0,0,4,1.5,1,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,1,43,36,1849,36,36,4,2.25,0.25,90.25,1849,4,5015566,4522425200040,,22,20.1,Monday,2012,1235.99,â‚¬,426.0,kn
,0,4,0,1,1,0,,0,0,0,0,1,1,0,1,1,1,1,6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,no,6,0,0,1,0,0,0,0,0,0,2,0.5,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,66,36,4356,1,0,0,0.25,64.0,36.0,4356,3,13366193,7877890152088,,22,9.0,Saturday,1986,1235.99,â‚¬,1.0,Le
,0,4,0,1,1,0,,2,1,3,0,1,1,2,2,4,4,4,5,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,9,no,0,1,0,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,11,25,121,16,81,4,4.0,1.0,144.0,121,4,8862143,9454945657897,False,22,105.0,Tuesday,2001,119.0,$,1.0,
,0,4,0,1,1,0,,2,1,3,0,1,1,2,2,4,4,4,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,9,no,1,0,0,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,0,0,16,81,4,4.0,1.0,144.0,0,4,9638778,3470898788453,False,22,9.0,Sunday,2016,50.0,,385.0,kn
,0,4,0,1,1,0,,2,1,3,0,1,1,2,2,4,4,4,9,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,9,no,0,0,0,1,0,0,0,0,0,2,2.0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,42,81,1764,16,81,4,4.0,1.0,144.0,1764,4,91928061,9393213927532,True,21,9.0,Monday,2013,75990.0,KÄ,10.0,Br
,0,4,0,1,1,0,,2,1,3,0,1,1,2,2,4,4,4,15,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,9,no,0,0,0,0,0,0,0,1,0,2,2.0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,36,225,1296,16,81,4,4.0,1.0,144.0,1296,4,80378761,4549282357199,False,22,1.0,Monday,1976,50.0,,1.0,
,0,4,0,1,1,0,,0,1,1,0,0,0,0,1,1,1,1,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,no,6,no,0,0,1,0,0,0,0,0,0,2,0.5,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,62,36,3844,1,36,0,0.25,0.0,36.0,3844,4,89018552,3158362381491,,22,105.0,Monday,2003,75990.0,KÄ,6.0,
,0,4,0,1,1,1,1,0,3,3,0,1,1,0,4,4,4,4,6,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,6,no,0,0,1,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,12,36,144,16,36,4,4.0,1.0,144.0,144,4,86080002,2983817849810,False,21,1.0,Thursday,2001,99.0,â‚¬,384.0,Le
,0,4,0,1,1,1,1,0,3,3,0,1,1,0,4,4,4,4,6,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,6,no,0,0,1,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,50,36,2500,16,36,4,4.0,1.0,144.0,2500,4,94292374,4230389988026,True,22,5.0,Monday,1989,1235.99,â‚¬,2.0,
,0,4,0,1,1,1,1,0,3,3,0,1,1,0,4,4,4,4,12,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,6,no,0,0,0,0,0,0,1,0,0,2,2.0,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,19,144,361,16,36,4,4.0,1.0,144.0,361,4,71048345,9953383458405,False,22,9.0,Wednesday,2001,119.0,$,1.0,Le
,0,4,0,1,1,1,1,0,3,3,0,1,1,0,4,4,4,4,6,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,6,no,0,0,1,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,41,36,1681,16,36,4,4.0,1.0,144.0,1681,4,41948637,1264315588021,True,21,9.0,Saturday,1987,151200.0,ØªÙˆÙ…Ø§Ù†,1.0,kn
,0,4,0,1,1,1,1,0,1,1,0,2,2,0,3,3,3,3,9,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,3,.5,6,no,0,0,0,1,0,0,0,0,0,2,1.5,1,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,1,15,81,225,9,36,1,2.25,0.25,36.0,225,4,94156751,4996536788610,True,22,105.0,Sunday,1993,15130.0,Ð ,1.0,man.
,0,4,0,1,1,1,1,0,1,1,0,2,2,0,3,3,3,3,6,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,.5,6,no,0,0,1,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,1,44,36,1936,9,36,1,2.25,0.25,36.0,1936,4,84005274,2403013176034,True,21,9.0,Wednesday,1975,15130.0,Ð ,1.0,Le
,0,4,0,1,1,1,1,0,1,1,0,2,2,0,3,3,3,3,6,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,3,.5,6,no,0,0,1,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,1,42,36,1764,9,36,1,2.25,0.25,36.0,1764,4,35230885,8982862129230,True,21,20.1,Tuesday,2006,151200.0,ØªÙˆÙ…Ø§Ù†,413.0,Af
,0,5,0,1,1,0,,1,1,2,0,3,3,1,4,5,5,5,12,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,5,.66666669,no,6,0,0,0,0,0,0,1,0,0,3,1.6666666,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,26,144,676,25,0,1,2.7777777,0.44444448,72.25,676,4,62958486,4250489887616,False,21,105.0,Saturday,2004,99.0,â‚¬,1.0,kn
,0,5,0,1,1,0,,1,1,2,0,3,3,1,4,5,5,5,3,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1,5,.66666669,no,6,0,1,0,0,0,0,0,0,0,3,1.6666666,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,97,9,9409,25,0,1,2.7777777,0.44444448,72.25,9409,4,1028065,5793733433799,False,21,20.1,Thursday,1984,50.0,,1.0,kn
,0,5,0,1,1,0,,1,1,2,0,3,3,1,4,5,5,5,6,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,5,.66666669,no,6,0,0,1,0,0,0,0,0,0,3,1.6666666,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,54,36,2916,25,0,1,2.7777777,0.44444448,72.25,2916,4,37502485,4201277060643,,21,9.0,Saturday,1994,99.0,â‚¬,1.0,Le
,0,5,0,1,1,0,,1,1,2,0,3,3,1,4,5,5,5,13,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,5,.66666669,no,6,0,0,0,0,0,0,0,1,0,3,1.6666666,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,21,169,441,25,0,1,2.7777777,0.44444448,72.25,441,4,95247366,8684642199463,,21,5.0,Saturday,1995,1550000.0,Rp,1.0,
,0,5,0,1,1,0,,1,1,2,0,3,3,1,4,5,5,5,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,1,5,.66666669,no,6,1,0,0,0,0,0,0,0,0,3,1.6666666,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,4,0,16,25,0,1,2.7777777,0.44444448,72.25,16,4,58598580,3369410458724,,22,1.0,Friday,1994,15130.0,Ð ,,
,0,8,0,1,1,0,,0,1,1,0,3,3,0,4,4,3,4,13,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,3,.5,no,15,0,0,0,0,0,0,0,1,0,5,0.80000001,1,0,0,0,0,1,1,1,4,1,0,0,0,0,0,0,1,23,169,529,9,0,0,0.64000005,0.25,205.44444,529,4,59081876,1998700848161,True,21,105.0,Thursday,1970,50.0,,1.0,kn
,0,8,0,1,1,0,,0,1,1,0,3,3,0,4,4,3,4,15,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,3,.5,no,15,0,0,0,0,0,0,0,1,0,5,0.80000001,1,0,0,0,0,1,1,1,4,1,0,0,0,0,0,0,1,34,225,1156,9,0,0,0.64000005,0.25,205.44444,1156,4,10755976,7954717195753,True,21,1.0,Tuesday,1975,75990.0,KÄ,349.0,kn
,0,8,0,1,1,0,,0,1,1,0,3,3,0,4,4,3,4,15,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,.5,no,15,0,0,0,0,0,0,0,1,0,5,0.80000001,1,0,0,0,0,1,1,1,4,1,0,0,0,0,0,0,1,65,225,4225,9,0,0,0.64000005,0.25,205.44444,4225,4,13229504,3079086446993,,21,105.0,Tuesday,1979,1235.99,â‚¬,1.0,man.
,0,6,0,1,1,1,2,1,1,2,1,1,2,2,2,4,4,4,8,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,no,15,0,0,0,1,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,26,64,676,16,0,4,1.7777778999999998,1.0,132.25,676,4,14636097,2036600263888,,22,5.0,Sunday,1995,99.0,â‚¬,448.0,Le
,0,6,0,1,1,1,2,1,1,2,1,1,2,2,2,4,4,4,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,no,15,1,0,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,3,0,9,16,0,4,1.7777778999999998,1.0,132.25,9,4,40898278,2535173601306,False,21,9.0,Saturday,1975,1550000.0,Rp,1.0,
,0,6,0,1,1,1,2,1,1,2,1,1,2,2,2,4,4,4,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,no,15,1,0,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,16,0,4,1.7777778999999998,1.0,132.25,0,4,13405885,3264835782167,,22,5.0,Saturday,2014,151200.0,ØªÙˆÙ…Ø§Ù†,1.0,kn
,0,6,0,1,1,1,2,1,1,2,1,1,2,2,2,4,4,4,15,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,no,15,0,0,0,0,0,0,0,1,0,3,1.3333334,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,30,225,900,16,0,4,1.7777778999999998,1.0,132.25,900,4,478182,9701249163204,True,21,5.0,Thursday,1979,99.0,â‚¬,1.0,
,0,4,0,1,1,0,,1,1,2,0,2,2,1,3,4,4,4,9,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,9,no,0,0,0,0,0,1,0,0,0,2,2.0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,16,81,256,16,81,4,4.0,1.0,56.25,256,3,11367987,2554602366678,False,22,1.0,Wednesday,1980,15130.0,Ð ,2.0,kn
,0,5,0,1,1,0,,0,2,2,0,1,1,0,3,3,3,3,12,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,no,5,no,0,0,0,0,0,0,0,1,0,3,1.0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,21,144,441,9,25,0,1.0,0.0,58.777775,441,4,51661076,3255972236941,,22,9.0,Wednesday,1983,119.0,$,203.0,kn
,0,5,0,1,1,0,,0,2,2,0,1,1,0,3,3,3,3,6,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,no,5,no,0,0,1,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,48,36,2304,9,25,0,1.0,0.0,58.777775,2304,4,82749392,2476436343901,,22,105.0,Saturday,1987,15130.0,Ð ,4.0,Sk
,0,5,0,1,1,0,,0,2,2,0,1,1,0,3,3,3,3,5,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,no,5,no,0,1,0,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,55,25,3025,9,25,0,1.0,0.0,58.777775,3025,4,60726865,4931053662890,True,21,1.0,Monday,2008,75990.0,KÄ,322.0,kn
,0,4,0,1,1,0,,0,2,2,0,1,1,0,3,3,3,3,11,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,3,.5,yes,no,0,0,0,0,1,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,17,121,289,9,1,1,2.25,0.25,12.25,289,4,39945273,5688344384618,,22,20.1,Saturday,1971,99.0,â‚¬,6.0,kn
